ID,critical_distance,direction,bearing
9797,45, S,180
1201,12, SE,135
1202,12, SE,135
1203,12, SE,135
1204,12, SE,135
1205,12, SE,135
1206,12, SE,135
1207,12, SE,135
1208,12, SE,135
1209,12, SE,135
1210,12, SE,135
1211,12, SE,135
1212,12, SE,135
1213,12, SE,135
1214,12, SE,135
1215,12, SE,135
1216,12, SE,135
1217,12, SE,135
1218,12, SE,135
1219,12, SE,135
1220,12, SE,135
1221,12, SE,135
1222,12, SE,135
1223,12, SE,135
1224,12, SE,135
1225,12, SE,135
1226,12, SE,135
1227,12, SE,135
1228,12, SE,135
1229,12, SE,135
1230,12, SE,135
1231,12, SE,135
1232,12, SE,135
1233,12, SE,135
1234,12, SE,135
1235,12, SE,135
1236,12, SE,135
1237,12, SE,135
1238,12, SE,135
1239,12, SE,135
1814,13, SE,135
1815,13, SE,135
1816,13, SE,135
1817,13, SE,135
1818,13, SE,135
1819,13, SE,135
1820,13, SE,135
1821,13, SE,135
1822,13, SE,135
1823,13, SE,135
1824,13, SE,135
1825,13, SE,135
1826,13, SE,135
1827,13, SE,135
1828,13, SE,135
1829,13, SE,135
1830,13, SE,135
1831,13, SE,135
1832,13, SE,135
1833,13, SE,135
1834,13, SE,135
1835,13, SE,135
1836,13, SE,135
1837,13, SE,135
1838,13, SE,135
1839,13, SE,135
1840,13, SE,135
1841,13, SE,135
1842,13, SE,135
1843,13, SE,135
1844,13, SE,135
1845,13, SE,135
1846,13, SE,135
1847,13, SE,135
1848,13, SE,135
1849,13, SE,135
1850,13, SE,135
1851,13, SE,135
1852,13, SE,135
1853,13, SE,135
1854,13, SE,135
1855,13, SE,135
1856,13, SE,135
1857,13, SE,135
1858,13, SE,135
1859,13, SE,135
1860,13, SE,135
1861,13, SE,135
1862,13, SE,135
1863,13, SE,135
1864,13, SE,135
1865,13, SE,135
1866,13, SE,135
1867,13, SE,135
1868,13, SE,135
1869,13, SE,135
1870,13, SE,135
1871,13, SE,135
1872,13, SE,135
1873,13, SE,135
1874,13, SE,135
1875,13, SE,135
1876,13, SE,135
1877,13, SE,135
1878,13, SE,135
1879,13, SE,135
1880,13, SE,135
1881,13, SE,135
1882,13, SE,135
1883,13, SE,135
1884,13, SE,135
1885,13, SE,135
1886,13, SE,135
1887,13, SE,135
1888,13, SE,135
2889,13, SE,135
2890,13, SE,135
2891,13, SE,135
2892,13, SE,135
2893,13, SE,135
2894,13, SE,135
2895,13, SE,135
2896,13, SE,135
2897,13, SE,135
2898,13, SE,135
2899,13, SE,135
2900,13, SE,135
2901,13, SE,135
2902,13, SE,135
2903,13, SE,135
2904,13, SE,135
2905,13, SE,135
2906,13, SE,135
2907,13, SE,135
2908,13, SE,135
2909,13, SE,135
2910,13, SE,135
2911,13, SE,135
2912,13, SE,135
2913,13, SE,135
2914,13, SE,135
2915,13, SE,135
2916,13, SE,135
2917,13, SE,135
2918,13, SE,135
2919,13, SE,135
2920,13, SE,135
2921,13, SE,135
2922,13, SE,135
2923,13, SE,135
2924,13, SE,135
2925,13, SE,135
2926,13, SE,135
2927,13, SE,135
2928,13, SE,135
2929,13, SE,135
2930,13, SE,135
2931,13, SE,135
2932,13, SE,135
2933,13, SE,135
2934,13, SE,135
2935,13, SE,135
2936,13, SE,135
2937,13, SE,135
2938,13, SE,135
2939,13, SE,135
2940,13, SE,135
2941,13, SE,135
2942,13, SE,135
2943,13, SE,135
2944,13, SE,135
2945,13, SE,135
2946,13, SE,135
2947,13, SE,135
2948,13, SE,135
2949,13, SE,135
2950,13, SE,135
2951,13, SE,135
2952,13, SE,135
2953,13, SE,135
2954,13, SE,135
2955,13, SE,135
2956,13, SE,135
2957,13, SE,135
2958,13, SE,135
2959,13, SE,135
2960,13, SE,135
2961,13, SE,135
2962,13, SE,135
2963,13, SE,135
2964,13, SE,135
2965,13, SE,135
2966,13, SE,135
2967,13, SE,135
2968,13, SE,135
2969,13, SE,135
2970,13, SE,135
2971,13, SE,135
2972,13, SE,135
2973,13, SE,135
2974,13, SE,135
2975,13, SE,135
2976,13, SE,135
2977,13, SE,135
2978,13, SE,135
2979,13, SE,135
2980,13, SE,135
2981,13, SE,135
2982,13, SE,135
2983,13, SE,135
2984,13, SE,135
2985,13, SE,135
2986,13, SE,135
2987,13, SE,135
2988,13, SE,135
2989,13, SE,135
2990,13, SE,135
2991,13, SE,135
2992,13, SE,135
2993,13, SE,135
2994,13, SE,135
2995,13, SE,135
2996,13, SE,135
2997,13, SE,135
2998,13, SE,135
2999,13, SE,135
3000,13, SE,135
3001,13, SE,135
3002,13, SE,135
3003,13, SE,135
3004,13, SE,135
3005,13, SE,135
3006,13, SE,135
3007,13, SE,135
3008,13, SE,135
3009,13, SE,135
3010,13, SE,135
3011,13, SE,135
3012,13, SE,135
3013,13, SE,135
3014,13, SE,135
3015,13, SE,135
3016,13, SE,135
3017,13, SE,135
3018,13, SE,135
3019,13, SE,135
3020,13, SE,135
3021,13, SE,135
3022,13, SE,135
3023,13, SE,135
3024,13, SE,135
3025,13, SE,135
3026,13, SE,135
3027,13, SE,135
3028,13, SE,135
4179,14, SE,135
4180,14, SE,135
4181,14, SE,135
4182,14, SE,135
4183,14, SE,135
4184,14, SE,135
4185,14, SE,135
4186,14, SE,135
4187,14, SE,135
4188,14, SE,135
4189,14, SE,135
4190,14, SE,135
4191,14, SE,135
4192,14, SE,135
4193,14, SE,135
4194,14, SE,135
4195,14, SE,135
4196,14, SE,135
4197,14, SE,135
4198,14, SE,135
4199,14, SE,135
4200,14, SE,135
4201,14, SE,135
4202,14, SE,135
4203,14, SE,135
4204,14, SE,135
4205,14, SE,135
4206,14, SE,135
4207,14, SE,135
4208,14, SE,135
4209,14, SE,135
4210,14, SE,135
4211,14, SE,135
4212,14, SE,135
4213,14, SE,135
4214,14, SE,135
4215,14, SE,135
4216,14, SE,135
4217,14, SE,135
4218,14, SE,135
4219,14, SE,135
4220,14, SE,135
4221,14, SE,135
4222,14, SE,135
4223,14, SE,135
4224,14, SE,135
4225,14, SE,135
4226,14, SE,135
4227,14, SE,135
4228,14, SE,135
4229,14, SE,135
4230,14, SE,135
4231,14, SE,135
4232,14, SE,135
4233,14, SE,135
4234,14, SE,135
4235,14, SE,135
4236,14, SE,135
4237,14, SE,135
4238,14, SE,135
4239,14, SE,135
4240,14, SE,135
4241,14, SE,135
4242,14, SE,135
4243,14, SE,135
4244,14, SE,135
4245,14, SE,135
4246,14, SE,135
4247,14, SE,135
4248,14, SE,135
4249,14, SE,135
4250,14, SE,135
4251,14, SE,135
4252,14, SE,135
4253,14, SE,135
4254,14, SE,135
4255,14, SE,135
4256,14, SE,135
4257,14, SE,135
4258,14, SE,135
4259,14, SE,135
4260,14, SE,135
4261,14, SE,135
4262,14, SE,135
4263,14, SE,135
4264,14, SE,135
4265,14, SE,135
4266,14, SE,135
4267,14, SE,135
4268,14, SE,135
4269,14, SE,135
4270,14, SE,135
4271,14, SE,135
4272,14, SE,135
4273,14, SE,135
4274,14, SE,135
4275,14, SE,135
4276,14, SE,135
4277,14, SE,135
4278,14, SE,135
4279,14, SE,135
4280,14, SE,135
5362,16, SE,135
5363,16, SE,135
5364,16, SE,135
5365,16, SE,135
5366,16, SE,135
5367,16, SE,135
5368,16, SE,135
5369,16, SE,135
5370,16, SE,135
5371,16, SE,135
5372,16, SE,135
5373,16, SE,135
5374,16, SE,135
5375,16, SE,135
5376,16, SE,135
5377,16, SE,135
5378,16, SE,135
5379,16, SE,135
5380,16, SE,135
5381,16, SE,135
5382,16, SE,135
5383,16, SE,135
5384,16, SE,135
5385,16, SE,135
5386,16, SE,135
5387,16, SE,135
5388,16, SE,135
5389,16, SE,135
5390,16, SE,135
5391,16, SE,135
5392,16, SE,135
5393,16, SE,135
5394,16, SE,135
5395,16, SE,135
5396,16, SE,135
5397,16, SE,135
5398,16, SE,135
5399,16, SE,135
5400,16, SE,135
5401,16, SE,135
5402,16, SE,135
5403,16, SE,135
5404,16, SE,135
5405,16, SE,135
5406,16, SE,135
5407,16, SE,135
5408,16, SE,135
5409,16, SE,135
5410,16, SE,135
5411,16, SE,135
5412,16, SE,135
5413,16, SE,135
5414,16, SE,135
5415,16, SE,135
5416,16, SE,135
5417,16, SE,135
5418,16, SE,135
5419,16, SE,135
5420,16, SE,135
5421,16, SE,135
5422,16, SE,135
5423,16, SE,135
5424,16, SE,135
5425,16, SE,135
5426,16, SE,135
5427,16, SE,135
5428,16, SE,135
5429,16, SE,135
5430,16, SE,135
5431,16, SE,135
5432,16, SE,135
5433,16, SE,135
5434,16, SE,135
5435,16, SE,135
5436,16, SE,135
5437,16, SE,135
5438,16, SE,135
5439,16, SE,135
5440,16, SE,135
5441,16, SE,135
5442,16, SE,135
5443,16, SE,135
5444,16, SE,135
5445,16, SE,135
5446,16, SE,135
5447,16, SE,135
5448,16, SE,135
5449,16, SE,135
5450,16, SE,135
5451,16, SE,135
5452,16, SE,135
5453,16, SE,135
5454,16, SE,135
5455,16, SE,135
5456,16, SE,135
5457,16, SE,135
5458,16, SE,135
5459,16, SE,135
5460,16, SE,135
5461,16, SE,135
5462,16, SE,135
5463,16, SE,135
5464,16, SE,135
5465,16, SE,135
5466,16, SE,135
5467,16, SE,135
5468,16, SE,135
5469,16, SE,135
5470,16, SE,135
5471,16, SE,135
5472,16, SE,135
5473,16, SE,135
5474,16, SE,135
5475,16, SE,135
5476,16, SE,135
5477,16, SE,135
5478,16, SE,135
5479,16, SE,135
5480,16, SE,135
5481,16, SE,135
5482,16, SE,135
5483,16, SE,135
5484,16, SE,135
5485,16, SE,135
5486,16, SE,135
5487,16, SE,135
5488,16, SE,135
5489,16, SE,135
5490,16, SE,135
5491,16, SE,135
5492,16, SE,135
5493,16, SE,135
5494,16, SE,135
5495,16, SE,135
5496,16, SE,135
5497,16, SE,135
5498,16, SE,135
5499,16, SE,135
5500,16, SE,135
5501,16, SE,135
5502,16, SE,135
5503,16, SE,135
5504,16, SE,135
5505,16, SE,135
5506,16, SE,135
5507,16, SE,135
5508,16, SE,135
5509,16, SE,135
6642,18, SE,135
6643,18, SE,135
6644,18, SE,135
6645,18, SE,135
6646,18, SE,135
6647,18, SE,135
6648,18, SE,135
6649,18, SE,135
6650,18, SE,135
6651,18, SE,135
6652,18, SE,135
6653,18, SE,135
6654,18, SE,135
6655,18, SE,135
6656,18, SE,135
6657,18, SE,135
6658,18, SE,135
6659,18, SE,135
6660,18, SE,135
6661,18, SE,135
6662,18, SE,135
6663,18, SE,135
6664,18, SE,135
6665,18, SE,135
6666,18, SE,135
6667,18, SE,135
6668,18, SE,135
6669,18, SE,135
6670,18, SE,135
6671,18, SE,135
6672,18, SE,135
6673,18, SE,135
6674,18, SE,135
6675,18, SE,135
6676,18, SE,135
6677,18, SE,135
6678,18, SE,135
6679,18, SE,135
6680,18, SE,135
6681,18, SE,135
6682,18, SE,135
6683,18, SE,135
6684,18, SE,135
6685,18, SE,135
6686,18, SE,135
6687,18, SE,135
6688,18, SE,135
6689,18, SE,135
6690,18, SE,135
6691,18, SE,135
6692,18, SE,135
6693,18, SE,135
6694,18, SE,135
6695,18, SE,135
6696,18, SE,135
6697,18, SE,135
6698,18, SE,135
6699,18, SE,135
6700,18, SE,135
6701,18, SE,135
6702,18, SE,135
6703,18, SE,135
6704,18, SE,135
6705,18, SE,135
6706,18, SE,135
6707,18, SE,135
6708,18, SE,135
6709,18, SE,135
6710,18, SE,135
6711,18, SE,135
6712,18, SE,135
6713,18, SE,135
6714,18, SE,135
6715,18, SE,135
6716,18, SE,135
6717,18, SE,135
6718,18, SE,135
6719,18, SE,135
6720,18, SE,135
6721,18, SE,135
6722,18, SE,135
6723,18, SE,135
6724,18, SE,135
6725,18, SE,135
6726,18, SE,135
6727,18, SE,135
6728,18, SE,135
6729,18, SE,135
6730,18, SE,135
6731,18, SE,135
6732,18, SE,135
6733,18, SE,135
6734,18, SE,135
6735,18, SE,135
6736,18, SE,135
6737,18, SE,135
6738,18, SE,135
6739,18, SE,135
6740,18, SE,135
6741,18, SE,135
6742,18, SE,135
6743,18, SE,135
6744,18, SE,135
6745,18, SE,135
6746,18, SE,135
6747,18, SE,135
6748,18, SE,135
6749,18, SE,135
6750,18, SE,135
6751,18, SE,135
6752,18, SE,135
6753,18, SE,135
6754,18, SE,135
6755,18, SE,135
6756,18, SE,135
6757,18, SE,135
6758,18, SE,135
6759,18, SE,135
6760,18, SE,135
6761,18, SE,135
6762,18, SE,135
6763,18, SE,135
6764,18, SE,135
6765,18, SE,135
6766,18, SE,135
6767,18, SE,135
6768,18, SE,135
6769,18, SE,135
6770,18, SE,135
6771,18, SE,135
7744,23, SE,135
7745,23, SE,135
7746,23, SE,135
7747,23, SE,135
7748,23, SE,135
7749,23, SE,135
7750,23, SE,135
7751,23, SE,135
7752,23, SE,135
7753,23, SE,135
7754,23, SE,135
7755,23, SE,135
7756,23, SE,135
7757,23, SE,135
7758,23, SE,135
7759,23, SE,135
7760,23, SE,135
7761,23, SE,135
7762,23, SE,135
7763,23, SE,135
7764,23, SE,135
7765,23, SE,135
7766,23, SE,135
7767,23, SE,135
7768,23, SE,135
7769,23, SE,135
7770,23, SE,135
7771,23, SE,135
7772,23, SE,135
7773,23, SE,135
7774,23, SE,135
7775,23, SE,135
7776,23, SE,135
7777,23, SE,135
7778,23, SE,135
7779,23, SE,135
7780,23, SE,135
7781,23, SE,135
7782,23, SE,135
7783,23, SE,135
7784,23, SE,135
7785,23, SE,135
7786,23, SE,135
7787,23, SE,135
7788,23, SE,135
7789,23, SE,135
7790,23, SE,135
7791,23, SE,135
7792,23, SE,135
7793,23, SE,135
7794,23, SE,135
7795,23, SE,135
7796,23, SE,135
7797,23, SE,135
7798,23, SE,135
7799,23, SE,135
7800,23, SE,135
7801,23, SE,135
8347,28, SE,135
8348,28, SE,135
8349,28, SE,135
8350,28, SE,135
8351,28, SE,135
8352,28, SE,135
8353,28, SE,135
8354,28, SE,135
8355,28, SE,135
8356,28, SE,135
8357,28, SE,135
8358,28, SE,135
8359,28, SE,135
8360,28, SE,135
8361,28, SE,135
8362,28, SE,135
8363,28, SE,135
8364,28, SE,135
8365,28, SE,135
8366,28, SE,135
8367,28, SE,135
8368,28, SE,135
8369,28, SE,135
8370,28, SE,135
8371,28, SE,135
8372,28, SE,135
8373,28, SE,135
8374,28, SE,135
8375,28, SE,135
8376,28, SE,135
8377,28, SE,135
8378,28, SE,135
8379,28, SE,135
8380,28, SE,135
8381,28, SE,135
8382,28, SE,135
8383,28, SE,135
8384,28, SE,135
8385,28, SE,135
8386,28, SE,135
8387,28, SE,135
8388,28, SE,135
8389,28, SE,135
8390,28, SE,135
8391,28, SE,135
8392,28, SE,135
8393,28, SE,135
8394,28, SE,135
8395,28, SE,135
8396,28, SE,135
8397,28, SE,135
8398,28, SE,135
9079,33, SE,135
9080,33, SE,135
9081,33, SE,135
9082,33, SE,135
9083,33, SE,135
9084,33, SE,135
9085,33, SE,135
9086,33, SE,135
9087,33, SE,135
9088,33, SE,135
9089,33, SE,135
9090,33, SE,135
9091,33, SE,135
9092,33, SE,135
9093,33, SE,135
9094,33, SE,135
9095,33, SE,135
9096,33, SE,135
9097,33, SE,135
9098,33, SE,135
9099,33, SE,135
9526,42, SE,135
9527,42, SE,135
9528,42, SE,135
9529,42, SE,135
9530,42, SE,135
9531,42, SE,135
9532,42, SE,135
9533,42, SE,135
9732,45, SE,135
9733,45, SE,135
9734,45, SE,135
9735,45, SE,135
9736,45, SE,135
9737,45, SE,135
9738,45, SE,135
9739,45, SE,135
9740,45, SE,135
9741,45, SE,135
1298,12, SW,225
1299,12, SW,225
1300,12, SW,225
1301,12, SW,225
1302,12, SW,225
1303,12, SW,225
1304,12, SW,225
1305,12, SW,225
1306,12, SW,225
1307,12, SW,225
1308,12, SW,225
1309,12, SW,225
1310,12, SW,225
1311,12, SW,225
1312,12, SW,225
1313,12, SW,225
1314,12, SW,225
1315,12, SW,225
1316,12, SW,225
1317,12, SW,225
1318,12, SW,225
2027,13, SW,225
2028,13, SW,225
2029,13, SW,225
2030,13, SW,225
2031,13, SW,225
2032,13, SW,225
2033,13, SW,225
2034,13, SW,225
2035,13, SW,225
2036,13, SW,225
2037,13, SW,225
2038,13, SW,225
2039,13, SW,225
2040,13, SW,225
2041,13, SW,225
2042,13, SW,225
2043,13, SW,225
2044,13, SW,225
2045,13, SW,225
2046,13, SW,225
2047,13, SW,225
2048,13, SW,225
2049,13, SW,225
2050,13, SW,225
2051,13, SW,225
2052,13, SW,225
2053,13, SW,225
2054,13, SW,225
2055,13, SW,225
2056,13, SW,225
2057,13, SW,225
2058,13, SW,225
2059,13, SW,225
2060,13, SW,225
2061,13, SW,225
2062,13, SW,225
2063,13, SW,225
2064,13, SW,225
3378,13, SW,225
3379,13, SW,225
3380,13, SW,225
3381,13, SW,225
3382,13, SW,225
3383,13, SW,225
3384,13, SW,225
3385,13, SW,225
3386,13, SW,225
3387,13, SW,225
3388,13, SW,225
3389,13, SW,225
3390,13, SW,225
3391,13, SW,225
3392,13, SW,225
3393,13, SW,225
3394,13, SW,225
3395,13, SW,225
3396,13, SW,225
3397,13, SW,225
3398,13, SW,225
3399,13, SW,225
3400,13, SW,225
3401,13, SW,225
3402,13, SW,225
3403,13, SW,225
3404,13, SW,225
3405,13, SW,225
3406,13, SW,225
3407,13, SW,225
3408,13, SW,225
3409,13, SW,225
3410,13, SW,225
3411,13, SW,225
3412,13, SW,225
3413,13, SW,225
3414,13, SW,225
3415,13, SW,225
3416,13, SW,225
3417,13, SW,225
3418,13, SW,225
3419,13, SW,225
4526,14, SW,225
4527,14, SW,225
4528,14, SW,225
4529,14, SW,225
4530,14, SW,225
4531,14, SW,225
4532,14, SW,225
4533,14, SW,225
4534,14, SW,225
4535,14, SW,225
4536,14, SW,225
4537,14, SW,225
5921,16, SW,225
5922,16, SW,225
5923,16, SW,225
5924,16, SW,225
5925,16, SW,225
5926,16, SW,225
5927,16, SW,225
5928,16, SW,225
5929,16, SW,225
5930,16, SW,225
5931,16, SW,225
5932,16, SW,225
5933,16, SW,225
5934,16, SW,225
7169,18, SW,225
7170,18, SW,225
7171,18, SW,225
7172,18, SW,225
7173,18, SW,225
7174,18, SW,225
7175,18, SW,225
7176,18, SW,225
7177,18, SW,225
7178,18, SW,225
7179,18, SW,225
7180,18, SW,225
7990,23, SW,225
7991,23, SW,225
7992,23, SW,225
7993,23, SW,225
7994,23, SW,225
7995,23, SW,225
8614,28, SW,225
8615,28, SW,225
8616,28, SW,225
8617,28, SW,225
8618,28, SW,225
8619,28, SW,225
8620,28, SW,225
8621,28, SW,225
8622,28, SW,225
8623,28, SW,225
8624,28, SW,225
8625,28, SW,225
9209,33, SW,225
9210,33, SW,225
9211,33, SW,225
9212,33, SW,225
9213,33, SW,225
9574,42, SW,225
9575,42, SW,225
9576,42, SW,225
9577,42, SW,225
9578,42, SW,225
9798,45, SW,225
9799,45, SW,225
9800,45, SW,225
9801,45, SW,225
9802,45, SW,225
9803,45, SW,225
9804,45, SW,225
1319,12, W,270
1320,12, W,270
1321,12, W,270
1322,12, W,270
1323,12, W,270
1324,12, W,270
1325,12, W,270
1326,12, W,270
1327,12, W,270
1328,12, W,270
1329,12, W,270
1330,12, W,270
1331,12, W,270
1332,12, W,270
1333,12, W,270
1334,12, W,270
1335,12, W,270
1336,12, W,270
1337,12, W,270
1338,12, W,270
1339,12, W,270
1340,12, W,270
1341,12, W,270
1342,12, W,270
1343,12, W,270
1344,12, W,270
1345,12, W,270
1346,12, W,270
1347,12, W,270
1348,12, W,270
1349,12, W,270
1350,12, W,270
1351,12, W,270
1352,12, W,270
1353,12, W,270
1354,12, W,270
1355,12, W,270
1356,12, W,270
1357,12, W,270
1358,12, W,270
1359,12, W,270
1360,12, W,270
1361,12, W,270
1362,12, W,270
1363,12, W,270
1364,12, W,270
1365,12, W,270
1366,12, W,270
1367,12, W,270
1368,12, W,270
1369,12, W,270
1370,12, W,270
1371,12, W,270
1372,12, W,270
1373,12, W,270
1374,12, W,270
1375,12, W,270
1376,12, W,270
1377,12, W,270
1378,12, W,270
1379,12, W,270
1380,12, W,270
2065,13, W,270
2066,13, W,270
2067,13, W,270
2068,13, W,270
2069,13, W,270
2070,13, W,270
2071,13, W,270
2072,13, W,270
2073,13, W,270
2074,13, W,270
2075,13, W,270
2076,13, W,270
2077,13, W,270
2078,13, W,270
2079,13, W,270
2080,13, W,270
2081,13, W,270
2082,13, W,270
2083,13, W,270
2084,13, W,270
2085,13, W,270
2086,13, W,270
2087,13, W,270
2088,13, W,270
2089,13, W,270
2090,13, W,270
2091,13, W,270
2092,13, W,270
2093,13, W,270
2094,13, W,270
2095,13, W,270
2096,13, W,270
2097,13, W,270
2098,13, W,270
2099,13, W,270
2100,13, W,270
2101,13, W,270
2102,13, W,270
2103,13, W,270
2104,13, W,270
2105,13, W,270
2106,13, W,270
2107,13, W,270
2108,13, W,270
2109,13, W,270
2110,13, W,270
2111,13, W,270
2112,13, W,270
2113,13, W,270
2114,13, W,270
2115,13, W,270
2116,13, W,270
2117,13, W,270
2118,13, W,270
2119,13, W,270
2120,13, W,270
2121,13, W,270
2122,13, W,270
2123,13, W,270
2124,13, W,270
2125,13, W,270
2126,13, W,270
3420,13, W,270
3421,13, W,270
3422,13, W,270
3423,13, W,270
3424,13, W,270
3425,13, W,270
3426,13, W,270
3427,13, W,270
3428,13, W,270
3429,13, W,270
3430,13, W,270
3431,13, W,270
3432,13, W,270
3433,13, W,270
3434,13, W,270
3435,13, W,270
3436,13, W,270
3437,13, W,270
3438,13, W,270
3439,13, W,270
3440,13, W,270
3441,13, W,270
3442,13, W,270
3443,13, W,270
3444,13, W,270
3445,13, W,270
3446,13, W,270
3447,13, W,270
3448,13, W,270
3449,13, W,270
3450,13, W,270
3451,13, W,270
3452,13, W,270
3453,13, W,270
3454,13, W,270
3455,13, W,270
3456,13, W,270
3457,13, W,270
3458,13, W,270
3459,13, W,270
3460,13, W,270
3461,13, W,270
3462,13, W,270
3463,13, W,270
3464,13, W,270
3465,13, W,270
3466,13, W,270
3467,13, W,270
3468,13, W,270
3469,13, W,270
3470,13, W,270
3471,13, W,270
4538,14, W,270
4539,14, W,270
4540,14, W,270
4541,14, W,270
4542,14, W,270
4543,14, W,270
4544,14, W,270
4545,14, W,270
4546,14, W,270
4547,14, W,270
4548,14, W,270
4549,14, W,270
4550,14, W,270
4551,14, W,270
4552,14, W,270
4553,14, W,270
4554,14, W,270
5935,16, W,270
5936,16, W,270
5937,16, W,270
5938,16, W,270
5939,16, W,270
5940,16, W,270
5941,16, W,270
5942,16, W,270
5943,16, W,270
5944,16, W,270
5945,16, W,270
5946,16, W,270
5947,16, W,270
5948,16, W,270
5949,16, W,270
5950,16, W,270
7181,18, W,270
7182,18, W,270
7183,18, W,270
7184,18, W,270
7185,18, W,270
7186,18, W,270
7187,18, W,270
7188,18, W,270
7189,18, W,270
7190,18, W,270
7191,18, W,270
7192,18, W,270
7193,18, W,270
7194,18, W,270
7996,23, W,270
7997,23, W,270
7998,23, W,270
7999,23, W,270
8626,28, W,270
8627,28, W,270
8628,28, W,270
8629,28, W,270
8630,28, W,270
8631,28, W,270
9214,33, W,270
9215,33, W,270
9579,42, W,270
